,Date,MaxTemp,MinTemp,Precipitation,County,Deaths,Case,Vehicles,City,Category
359,2014-11-15,45,37,0.001,DALLAS (113),1.0,482701.0,4.0,Dallas,Light
360,2014-11-15,45,37,0.001,DALLAS (113),1.0,482702.0,1.0,Dallas,Light
361,2014-11-16,40,27,0.04,DALLAS (113),1.0,482795.0,1.0,Dallas,Light
362,2014-11-17,44,23,0.0,,,,,Dallas,Dry
363,2014-11-18,56,22,0.0,,,,,Dallas,Dry
364,2014-11-19,64,33,0.0,,,,,Dallas,Dry
365,2014-11-20,71,41,0.0,DALLAS (113),1.0,482799.0,3.0,Dallas,Dry
366,2014-11-21,68,58,0.02,DALLAS (113),1.0,482717.0,1.0,Dallas,Light
367,2014-11-22,60,52,0.66,DALLAS (113),1.0,482803.0,1.0,Dallas,Heavy
368,2014-11-22,60,52,0.66,DALLAS (113),1.0,482804.0,3.0,Dallas,Heavy
369,2014-11-23,77,48,0.0,DALLAS (113),1.0,482726.0,1.0,Dallas,Dry
370,2014-11-23,77,48,0.0,DALLAS (113),1.0,482810.0,2.0,Dallas,Dry
371,2014-11-24,60,41,0.0,,,,,Dallas,Dry
372,2014-11-25,61,35,0.0,DALLAS (113),1.0,482757.0,4.0,Dallas,Dry
373,2014-11-25,61,35,0.0,DALLAS (113),1.0,482758.0,7.0,Dallas,Dry
374,2014-11-26,64,37,0.0,DALLAS (113),1.0,482828.0,3.0,Dallas,Dry
375,2014-11-27,57,36,0.0,DALLAS (113),1.0,482833.0,1.0,Dallas,Dry
376,2014-11-28,69,39,0.0,,,,,Dallas,Dry
377,2014-11-29,77,49,0.0,,,,,Dallas,Dry
378,2014-11-30,79,61,0.0,DALLAS (113),1.0,482849.0,1.0,Dallas,Dry
379,2014-11-30,79,61,0.0,DALLAS (113),1.0,482850.0,1.0,Dallas,Dry
380,2014-11-30,79,61,0.0,DALLAS (113),1.0,482851.0,2.0,Dallas,Dry
381,2014-12-01,66,31,0.0,DALLAS (113),1.0,482869.0,1.0,Dallas,Dry
382,2014-12-02,48,31,0.0,,,,,Dallas,Dry
383,2014-12-03,57,48,0.0,,,,,Dallas,Dry
384,2014-12-04,64,55,0.01,,,,,Dallas,Light
385,2014-12-05,77,55,0.02,DALLAS (113),1.0,482901.0,1.0,Dallas,Light
386,2014-12-05,77,55,0.02,DALLAS (113),1.0,482902.0,2.0,Dallas,Light
387,2014-12-05,77,55,0.02,DALLAS (113),1.0,482903.0,2.0,Dallas,Light
388,2014-12-06,65,45,0.0,DALLAS (113),1.0,482916.0,2.0,Dallas,Dry
389,2014-12-07,52,42,0.001,,,,,Dallas,Light
390,2014-12-08,56,40,0.0,,,,,Dallas,Dry
391,2014-12-09,55,36,0.0,,,,,Dallas,Dry
392,2014-12-10,56,40,0.001,,,,,Dallas,Light
393,2014-12-11,66,50,0.0,,,,,Dallas,Dry
394,2014-12-12,71,58,0.001,DALLAS (113),1.0,483031.0,1.0,Dallas,Light
395,2014-12-13,71,57,0.0,,,,,Dallas,Dry
396,2014-12-14,67,61,0.09,DALLAS (113),1.0,483244.0,1.0,Dallas,Moderate
397,2014-12-15,65,49,0.02,,,,,Dallas,Light
398,2014-12-16,53,39,0.0,,,,,Dallas,Dry
399,2014-12-17,47,40,0.37,,,,,Dallas,Moderate
400,2014-12-18,49,41,0.01,,,,,Dallas,Light
401,2014-12-19,49,45,0.13,DALLAS (113),1.0,483046.0,1.0,Dallas,Moderate
402,2014-12-20,47,44,0.001,DALLAS (113),1.0,483048.0,2.0,Dallas,Light
403,2014-12-20,47,44,0.001,DALLAS (113),1.0,483166.0,2.0,Dallas,Light
404,2014-12-20,47,44,0.001,DALLAS (113),1.0,483186.0,2.0,Dallas,Light
405,2014-12-21,53,47,0.001,,,,,Dallas,Light
406,2014-12-22,65,49,0.0,DALLAS (113),2.0,483061.0,3.0,Dallas,Dry
407,2014-12-22,65,49,0.0,DALLAS (113),1.0,483062.0,1.0,Dallas,Dry
408,2014-12-23,53,44,0.47,DALLAS (113),1.0,483064.0,1.0,Dallas,Moderate
409,2014-12-24,51,36,0.0,,,,,Dallas,Dry
410,2014-12-25,62,34,0.0,DALLAS (113),1.0,483078.0,1.0,Dallas,Dry
411,2014-12-26,66,50,0.01,,,,,Dallas,Light
412,2014-12-27,62,35,0.001,DALLAS (113),1.0,483085.0,1.0,Dallas,Light
413,2014-12-27,62,35,0.001,DALLAS (113),1.0,483202.0,3.0,Dallas,Light
414,2014-12-28,49,33,0.0,DALLAS (113),1.0,483088.0,1.0,Dallas,Dry
415,2014-12-28,49,33,0.0,DALLAS (113),1.0,483095.0,1.0,Dallas,Dry
416,2014-12-29,52,29,0.0,,,,,Dallas,Dry
417,2014-12-30,46,36,0.0,,,,,Dallas,Dry
418,2014-12-31,36,32,0.001,,,,,Dallas,Light
419,2015-01-01,36,31,0.59,DALLAS (113),1.0,480003.0,1.0,Dallas,Heavy
420,2015-01-02,40,36,0.37,,,,,Dallas,Moderate
421,2015-01-03,54,38,0.33,DALLAS (113),1.0,480019.0,1.0,Dallas,Moderate
422,2015-01-04,42,28,0.0,,,,,Dallas,Dry
423,2015-01-05,46,21,0.0,,,,,Dallas,Dry
424,2015-01-06,58,30,0.0,,,,,Dallas,Dry
425,2015-01-07,40,22,0.0,DALLAS (113),1.0,480042.0,2.0,Dallas,Dry
426,2015-01-08,38,16,0.0,,,,,Dallas,Dry
427,2015-01-09,39,27,0.0,,,,,Dallas,Dry
428,2015-01-10,38,31,0.05,,,,,Dallas,Moderate
429,2015-01-11,42,33,0.37,DALLAS (113),1.0,480055.0,2.0,Dallas,Moderate
430,2015-01-11,42,33,0.37,DALLAS (113),1.0,480089.0,2.0,Dallas,Moderate
431,2015-01-12,44,35,0.001,,,,,Dallas,Light
432,2015-01-13,39,31,0.001,DALLAS (113),1.0,481057.0,1.0,Dallas,Light
433,2015-01-14,41,36,0.0,DALLAS (113),1.0,480066.0,1.0,Dallas,Dry
434,2015-01-14,41,36,0.0,DALLAS (113),1.0,480096.0,1.0,Dallas,Dry
435,2015-01-15,56,34,0.0,,,,,Dallas,Dry
436,2015-01-16,63,31,0.0,DALLAS (113),2.0,480104.0,2.0,Dallas,Dry
437,2015-01-17,68,39,0.0,DALLAS (113),1.0,480110.0,1.0,Dallas,Dry
438,2015-01-17,68,39,0.0,DALLAS (113),1.0,480178.0,1.0,Dallas,Dry
439,2015-01-18,70,33,0.0,,,,,Dallas,Dry
440,2015-01-19,69,38,0.0,DALLAS (113),1.0,480125.0,1.0,Dallas,Dry
441,2015-01-20,70,39,0.0,DALLAS (113),1.0,480130.0,1.0,Dallas,Dry
442,2015-01-21,61,40,0.32,DALLAS (113),1.0,480137.0,2.0,Dallas,Moderate
443,2015-01-21,61,40,0.32,DALLAS (113),1.0,480186.0,2.0,Dallas,Moderate
444,2015-01-22,47,36,1.05,,,,,Dallas,Heavy
445,2015-01-23,52,38,0.0,DALLAS (113),1.0,480146.0,1.0,Dallas,Dry
446,2015-01-24,60,33,0.0,,,,,Dallas,Dry
447,2015-01-25,64,41,0.0,DALLAS (113),1.0,480201.0,2.0,Dallas,Dry
448,2015-01-26,72,34,0.0,,,,,Dallas,Dry
449,2015-01-27,78,41,0.0,DALLAS (113),1.0,480384.0,1.0,Dallas,Dry
450,2015-01-28,80,47,0.0,DALLAS (113),1.0,480209.0,3.0,Dallas,Dry
451,2015-01-29,69,49,0.0,,,,,Dallas,Dry
452,2015-01-30,57,40,0.0,DALLAS (113),1.0,481661.0,2.0,Dallas,Dry
453,2015-01-31,54,47,0.54,DALLAS (113),1.0,480387.0,1.0,Dallas,Heavy
454,2015-02-01,58,34,0.1,DALLAS (113),1.0,480223.0,1.0,Dallas,Moderate
455,2015-02-02,42,24,0.0,,,,,Dallas,Dry
456,2015-02-03,54,31,0.0,,,,,Dallas,Dry
457,2015-02-04,57,37,0.001,DALLAS (113),1.0,480246.0,1.0,Dallas,Light
458,2015-02-05,37,29,0.001,,,,,Dallas,Light
459,2015-02-06,58,32,0.0,DALLAS (113),1.0,480252.0,2.0,Dallas,Dry
460,2015-02-06,58,32,0.0,DALLAS (113),1.0,480293.0,2.0,Dallas,Dry
461,2015-02-07,69,42,0.0,,,,,Dallas,Dry
462,2015-02-08,73,51,0.0,DALLAS (113),1.0,480259.0,2.0,Dallas,Dry
463,2015-02-09,75,46,0.0,,,,,Dallas,Dry
464,2015-02-10,75,45,0.0,DALLAS (113),1.0,480303.0,2.0,Dallas,Dry
465,2015-02-11,67,45,0.0,,,,,Dallas,Dry
466,2015-02-12,55,36,0.0,DALLAS (113),1.0,480308.0,3.0,Dallas,Dry
467,2015-02-13,67,35,0.0,DALLAS (113),1.0,480313.0,2.0,Dallas,Dry
468,2015-02-14,78,40,0.0,DALLAS (113),2.0,480278.0,2.0,Dallas,Dry
469,2015-02-15,73,50,0.001,DALLAS (113),1.0,480325.0,1.0,Dallas,Light
470,2015-02-16,62,29,0.22,DALLAS (113),1.0,480285.0,2.0,Dallas,Moderate
471,2015-02-17,54,28,0.05,,,,,Dallas,Moderate
472,2015-02-18,57,30,0.0,,,,,Dallas,Dry
473,2015-02-19,60,32,0.0,,,,,Dallas,Dry
474,2015-02-20,70,46,0.001,,,,,Dallas,Light
475,2015-02-21,67,46,0.0,,,,,Dallas,Dry
476,2015-02-22,50,29,1.3,,,,,Dallas,Heavy
477,2015-02-23,30,26,0.17,DALLAS (113),1.0,480364.0,2.0,Dallas,Moderate
478,2015-02-24,37,25,0.001,,,,,Dallas,Light
479,2015-02-25,52,32,0.66,DALLAS (113),1.0,480370.0,1.0,Dallas,Heavy
480,2015-02-26,38,30,0.001,,,,,Dallas,Light
481,2015-02-27,30,24,0.26,,,,,Dallas,Moderate
482,2015-02-28,32,26,0.2,,,,,Dallas,Moderate
483,2015-03-01,37,32,0.07,,,,,Dallas,Moderate
484,2015-03-02,40,33,0.03,,,,,Dallas,Light
485,2015-03-03,52,40,0.05,,,,,Dallas,Moderate
486,2015-03-04,52,26,0.7,,,,,Dallas,Heavy
487,2015-03-05,39,22,0.06,,,,,Dallas,Moderate
488,2015-03-06,51,22,0.0,,,,,Dallas,Dry
489,2015-03-07,61,28,0.0,,,,,Dallas,Dry
490,2015-03-08,50,46,0.08,,,,,Dallas,Moderate
491,2015-03-09,50,47,0.65,,,,,Dallas,Heavy
492,2015-03-10,59,49,0.001,DALLAS (113),1.0,480469.0,2.0,Dallas,Light
493,2015-03-11,68,44,0.0,DALLAS (113),1.0,480473.0,1.0,Dallas,Dry
494,2015-03-11,68,44,0.0,DALLAS (113),1.0,480514.0,1.0,Dallas,Dry
495,2015-03-12,69,49,0.001,,,,,Dallas,Light
496,2015-03-13,60,54,0.34,DALLAS (113),1.0,480520.0,1.0,Dallas,Moderate
497,2015-03-13,60,54,0.34,DALLAS (113),1.0,480521.0,1.0,Dallas,Moderate
498,2015-03-14,64,55,0.0,,,,,Dallas,Dry
499,2015-03-15,68,54,0.001,DALLAS (113),1.0,480534.0,2.0,Dallas,Light
500,2015-03-15,68,54,0.001,DALLAS (113),1.0,480535.0,1.0,Dallas,Light
501,2015-03-16,77,50,0.0,DALLAS (113),1.0,480539.0,1.0,Dallas,Dry
502,2015-03-17,81,60,0.0,DALLAS (113),2.0,480581.0,2.0,Dallas,Dry
503,2015-03-18,66,55,0.03,,,,,Dallas,Light
504,2015-03-19,77,56,0.001,DALLAS (113),1.0,480556.0,1.0,Dallas,Light
505,2015-03-20,61,53,0.4,DALLAS (113),1.0,480563.0,2.0,Dallas,Moderate
506,2015-03-21,63,53,0.06,,,,,Dallas,Moderate
507,2015-03-22,69,52,0.06,,,,,Dallas,Moderate
508,2015-03-23,75,51,0.0,DALLAS (113),1.0,480580.0,1.0,Dallas,Dry
509,2015-03-24,82,59,0.0,,,,,Dallas,Dry
510,2015-03-25,81,63,0.001,,,,,Dallas,Light
511,2015-03-26,72,49,0.001,,,,,Dallas,Light
512,2015-03-27,70,43,0.0,,,,,Dallas,Dry
513,2015-03-28,81,45,0.0,DALLAS (113),1.0,480638.0,2.0,Dallas,Dry
514,2015-03-28,81,45,0.0,DALLAS (113),1.0,481074.0,2.0,Dallas,Dry
515,2015-03-29,83,53,0.0,DALLAS (113),1.0,480600.0,2.0,Dallas,Dry
516,2015-03-29,83,53,0.0,DALLAS (113),1.0,480644.0,1.0,Dallas,Dry
517,2015-03-30,75,58,0.0,DALLAS (113),1.0,480603.0,2.0,Dallas,Dry
518,2015-03-30,75,58,0.0,DALLAS (113),1.0,480650.0,1.0,Dallas,Dry
519,2015-03-30,75,58,0.0,DALLAS (113),1.0,480949.0,2.0,Dallas,Dry
520,2015-03-31,83,63,0.0,DALLAS (113),1.0,480666.0,1.0,Dallas,Dry
521,2015-03-31,83,63,0.0,DALLAS (113),1.0,481304.0,2.0,Dallas,Dry
522,2015-04-01,79,65,0.1,DALLAS (113),1.0,480679.0,2.0,Dallas,Moderate
523,2015-04-01,79,65,0.1,DALLAS (113),1.0,480680.0,1.0,Dallas,Moderate
524,2015-04-01,79,65,0.1,DALLAS (113),1.0,480681.0,1.0,Dallas,Moderate
525,2015-04-02,83,68,0.0,,,,,Dallas,Dry
526,2015-04-03,73,57,0.0,,,,,Dallas,Dry
527,2015-04-04,68,47,0.001,DALLAS (113),1.0,480694.0,1.0,Dallas,Light
528,2015-04-04,68,47,0.001,DALLAS (113),1.0,480695.0,1.0,Dallas,Light
529,2015-04-04,68,47,0.001,DALLAS (113),1.0,480696.0,1.0,Dallas,Light
530,2015-04-05,61,51,0.75,DALLAS (113),1.0,480704.0,1.0,Dallas,Heavy
531,2015-04-06,83,58,0.001,,,,,Dallas,Light
532,2015-04-07,80,70,0.0,DALLAS (113),1.0,480719.0,2.0,Dallas,Dry
533,2015-04-08,76,67,0.001,,,,,Dallas,Light
534,2015-04-09,83,65,0.09,,,,,Dallas,Moderate
535,2015-04-10,70,52,0.0,,,,,Dallas,Dry
536,2015-04-11,75,52,0.0,DALLAS (113),1.0,480735.0,1.0,Dallas,Dry
537,2015-04-11,75,52,0.0,DALLAS (113),1.0,480736.0,1.0,Dallas,Dry
538,2015-04-12,78,65,0.02,,,,,Dallas,Light
539,2015-04-13,70,58,1.08,DALLAS (113),1.0,480753.0,1.0,Dallas,Heavy
540,2015-04-14,60,55,0.03,,,,,Dallas,Light
541,2015-04-15,75,56,0.0,DALLAS (113),1.0,480828.0,6.0,Dallas,Dry
542,2015-04-16,78,59,0.001,,,,,Dallas,Light
543,2015-04-17,72,59,0.53,,,,,Dallas,Heavy
544,2015-04-18,81,58,0.48,DALLAS (113),1.0,480766.0,2.0,Dallas,Moderate
545,2015-04-18,81,58,0.48,DALLAS (113),1.0,480834.0,1.0,Dallas,Moderate
546,2015-04-19,77,54,0.0,DALLAS (113),1.0,480882.0,1.0,Dallas,Dry
547,2015-04-20,69,46,0.0,,,,,Dallas,Dry
548,2015-04-21,73,48,0.05,,,,,Dallas,Moderate
549,2015-04-22,77,58,0.0,DALLAS (113),1.0,480777.0,5.0,Dallas,Dry
550,2015-04-22,77,58,0.0,DALLAS (113),2.0,481085.0,1.0,Dallas,Dry
551,2015-04-23,74,65,0.5,,,,,Dallas,Heavy
552,2015-04-24,68,59,1.03,,,,,Dallas,Heavy
553,2015-04-25,87,55,0.0,,,,,Dallas,Dry
554,2015-04-26,84,58,0.02,DALLAS (113),1.0,480865.0,1.0,Dallas,Light
555,2015-04-26,84,58,0.02,DALLAS (113),1.0,480889.0,2.0,Dallas,Light
556,2015-04-27,73,54,0.83,,,,,Dallas,Heavy
557,2015-04-28,59,49,0.05,DALLAS (113),1.0,480893.0,1.0,Dallas,Moderate
558,2015-04-29,75,49,0.0,,,,,Dallas,Dry
559,2015-04-30,78,51,0.0,,,,,Dallas,Dry
560,2015-05-01,82,54,0.0,DALLAS (113),1.0,480898.0,3.0,Dallas,Dry
561,2015-05-02,81,59,0.0,,,,,Dallas,Dry
562,2015-05-03,79,60,0.0,DALLAS (113),1.0,480911.0,2.0,Dallas,Dry
563,2015-05-03,79,60,0.0,DALLAS (113),1.0,480912.0,1.0,Dallas,Dry
564,2015-05-04,81,65,0.0,DALLAS (113),1.0,480923.0,2.0,Dallas,Dry
565,2015-05-05,81,61,0.14,DALLAS (113),1.0,480926.0,2.0,Dallas,Moderate
566,2015-05-06,82,68,0.43,,,,,Dallas,Moderate
567,2015-05-07,82,64,1.34,DALLAS (113),1.0,481152.0,1.0,Dallas,Heavy
568,2015-05-08,83,67,0.001,,,,,Dallas,Light
569,2015-05-09,82,69,0.04,DALLAS (113),1.0,480943.0,1.0,Dallas,Light
570,2015-05-09,82,69,0.04,DALLAS (113),1.0,481000.0,1.0,Dallas,Light
571,2015-05-09,82,69,0.04,DALLAS (113),1.0,481001.0,3.0,Dallas,Light
572,2015-05-09,82,69,0.04,DALLAS (113),1.0,481091.0,1.0,Dallas,Light
573,2015-05-10,79,63,1.49,,,,,Dallas,Heavy
574,2015-05-11,73,60,0.0,DALLAS (113),1.0,481005.0,2.0,Dallas,Dry
575,2015-05-11,73,60,0.0,DALLAS (113),1.0,481006.0,1.0,Dallas,Dry
576,2015-05-12,72,58,0.06,,,,,Dallas,Moderate
577,2015-05-13,69,62,1.11,DALLAS (113),1.0,480978.0,2.0,Dallas,Heavy
578,2015-05-13,69,62,1.11,DALLAS (113),3.0,481012.0,2.0,Dallas,Heavy
579,2015-05-14,83,64,0.001,DALLAS (113),1.0,481016.0,2.0,Dallas,Light
580,2015-05-15,78,68,0.01,DALLAS (113),1.0,481021.0,2.0,Dallas,Light
581,2015-05-16,84,69,0.001,DALLAS (113),1.0,481097.0,3.0,Dallas,Light
582,2015-05-16,84,69,0.001,DALLAS (113),1.0,481098.0,2.0,Dallas,Light
583,2015-05-17,79,64,1.68,DALLAS (113),2.0,481032.0,1.0,Dallas,Very Heavy
584,2015-05-17,79,64,1.68,DALLAS (113),1.0,481159.0,2.0,Dallas,Very Heavy
585,2015-05-18,88,64,0.0,,,,,Dallas,Dry
586,2015-05-19,80,70,0.001,,,,,Dallas,Light
587,2015-05-20,86,62,0.001,,,,,Dallas,Light
588,2015-05-21,66,55,0.57,,,,,Dallas,Heavy
589,2015-05-22,68,57,0.55,,,,,Dallas,Heavy
590,2015-05-23,81,67,0.73,DALLAS (113),1.0,481051.0,1.0,Dallas,Heavy
591,2015-05-23,81,67,0.73,DALLAS (113),1.0,481170.0,1.0,Dallas,Heavy
592,2015-05-24,76,63,3.3,DALLAS (113),1.0,481053.0,2.0,Dallas,Very Heavy
593,2015-05-25,76,59,0.43,,,,,Dallas,Moderate
594,2015-05-26,81,58,0.43,,,,,Dallas,Moderate
595,2015-05-27,85,58,0.001,,,,,Dallas,Light
596,2015-05-28,88,64,1.56,,,,,Dallas,Very Heavy
597,2015-05-29,77,65,2.2,DALLAS (113),1.0,483182.0,1.0,Dallas,Very Heavy
598,2015-05-30,76,64,0.89,DALLAS (113),1.0,481192.0,1.0,Dallas,Heavy
599,2015-05-31,78,59,0.0,DALLAS (113),1.0,481361.0,2.0,Dallas,Dry
600,2015-06-01,84,59,0.0,,,,,Dallas,Dry
601,2015-06-02,87,65,0.0,,,,,Dallas,Dry
602,2015-06-03,90,67,0.0,,,,,Dallas,Dry
603,2015-06-04,91,68,0.0,,,,,Dallas,Dry
604,2015-06-05,91,68,0.0,DALLAS (113),1.0,481214.0,1.0,Dallas,Dry
605,2015-06-05,91,68,0.0,DALLAS (113),1.0,481215.0,3.0,Dallas,Dry
606,2015-06-06,92,71,0.0,DALLAS (113),1.0,481219.0,1.0,Dallas,Dry
607,2015-06-07,93,71,0.0,DALLAS (113),1.0,481228.0,1.0,Dallas,Dry
608,2015-06-07,93,71,0.0,DALLAS (113),1.0,481229.0,1.0,Dallas,Dry
609,2015-06-07,93,71,0.0,DALLAS (113),1.0,481230.0,1.0,Dallas,Dry
610,2015-06-07,93,71,0.0,DALLAS (113),1.0,481364.0,2.0,Dallas,Dry
611,2015-06-07,93,71,0.0,DALLAS (113),1.0,483141.0,2.0,Dallas,Dry
612,2015-06-08,95,73,0.0,DALLAS (113),1.0,481237.0,1.0,Dallas,Dry
613,2015-06-08,95,73,0.0,DALLAS (113),1.0,481273.0,1.0,Dallas,Dry
614,2015-06-09,95,74,0.0,DALLAS (113),1.0,481315.0,2.0,Dallas,Dry
615,2015-06-10,97,72,0.0,DALLAS (113),1.0,481278.0,2.0,Dallas,Dry
616,2015-06-10,97,72,0.0,DALLAS (113),1.0,481317.0,1.0,Dallas,Dry
617,2015-06-11,93,74,0.0,DALLAS (113),1.0,481282.0,1.0,Dallas,Dry
618,2015-06-12,93,76,0.0,DALLAS (113),1.0,481319.0,3.0,Dallas,Dry
619,2015-06-13,89,78,0.001,,,,,Dallas,Light
620,2015-06-14,88,76,0.0,,,,,Dallas,Dry
621,2015-06-15,92,76,0.02,DALLAS (113),1.0,481326.0,2.0,Dallas,Light
622,2015-06-16,84,76,0.13,DALLAS (113),1.0,482226.0,2.0,Dallas,Moderate
623,2015-06-17,80,74,2.21,,,,,Dallas,Very Heavy
624,2015-06-18,95,75,0.001,DALLAS (113),1.0,481616.0,3.0,Dallas,Light
625,2015-06-19,95,73,0.0,,,,,Dallas,Dry
626,2015-06-20,86,76,0.001,,,,,Dallas,Light
627,2015-06-21,90,74,0.07,,,,,Dallas,Moderate
628,2015-06-22,94,73,0.0,,,,,Dallas,Dry
629,2015-06-23,94,74,0.0,,,,,Dallas,Dry
630,2015-06-24,95,77,0.0,DALLAS (113),1.0,481447.0,1.0,Dallas,Dry
631,2015-06-25,95,76,0.0,,,,,Dallas,Dry
632,2015-06-26,95,72,1.29,DALLAS (113),1.0,481412.0,1.0,Dallas,Heavy
633,2015-06-26,95,72,1.29,DALLAS (113),1.0,481413.0,1.0,Dallas,Heavy
634,2015-06-27,90,74,0.2,,,,,Dallas,Moderate
635,2015-06-28,92,72,0.0,,,,,Dallas,Dry
636,2015-06-29,96,75,0.0,,,,,Dallas,Dry
637,2015-06-30,95,71,0.03,,,,,Dallas,Light
638,2015-07-01,94,75,0.0,,,,,Dallas,Dry
639,2015-07-02,93,74,0.0,,,,,Dallas,Dry
640,2015-07-03,92,79,0.0,,,,,Dallas,Dry
641,2015-07-04,94,78,0.0,DALLAS (113),1.0,481485.0,1.0,Dallas,Dry
642,2015-07-05,93,77,0.0,DALLAS (113),1.0,481496.0,1.0,Dallas,Dry
643,2015-07-05,93,77,0.0,DALLAS (113),1.0,481497.0,1.0,Dallas,Dry
644,2015-07-06,93,80,0.0,DALLAS (113),1.0,481738.0,1.0,Dallas,Dry
645,2015-07-07,92,80,0.0,DALLAS (113),1.0,481511.0,2.0,Dallas,Dry
646,2015-07-07,92,80,0.0,DALLAS (113),1.0,481512.0,2.0,Dallas,Dry
647,2015-07-07,92,80,0.0,DALLAS (113),1.0,483173.0,2.0,Dallas,Dry
648,2015-07-08,85,74,0.92,DALLAS (113),1.0,481515.0,1.0,Dallas,Heavy
649,2015-07-09,92,77,0.0,,,,,Dallas,Dry
650,2015-07-10,92,73,0.0,,,,,Dallas,Dry
651,2015-07-11,94,76,0.0,,,,,Dallas,Dry
652,2015-07-12,96,77,0.0,,,,,Dallas,Dry
653,2015-07-13,98,77,0.0,,,,,Dallas,Dry
654,2015-07-14,98,79,0.0,DALLAS (113),1.0,481652.0,1.0,Dallas,Dry
655,2015-07-15,96,76,0.0,DALLAS (113),1.0,481584.0,1.0,Dallas,Dry
656,2015-07-15,96,76,0.0,DALLAS (113),1.0,481670.0,3.0,Dallas,Dry
657,2015-07-16,96,75,0.0,,,,,Dallas,Dry
658,2015-07-17,97,79,0.0,DALLAS (113),1.0,481592.0,1.0,Dallas,Dry
659,2015-07-18,99,79,0.0,,,,,Dallas,Dry
660,2015-07-19,99,78,0.0,DALLAS (113),1.0,481602.0,1.0,Dallas,Dry
661,2015-07-20,99,78,0.0,,,,,Dallas,Dry
662,2015-07-21,97,79,0.0,,,,,Dallas,Dry
663,2015-07-22,98,80,0.0,,,,,Dallas,Dry
664,2015-07-23,99,80,0.0,,,,,Dallas,Dry
665,2015-07-24,99,79,0.0,DALLAS (113),1.0,481656.0,1.0,Dallas,Dry
666,2015-07-25,99,79,0.0,,,,,Dallas,Dry
667,2015-07-26,100,77,0.0,DALLAS (113),1.0,481713.0,3.0,Dallas,Dry
668,2015-07-27,100,78,0.0,,,,,Dallas,Dry
669,2015-07-28,99,80,0.0,DALLAS (113),1.0,481848.0,1.0,Dallas,Dry
670,2015-07-29,102,79,0.0,DALLAS (113),1.0,481723.0,1.0,Dallas,Dry
671,2015-07-30,104,80,0.0,,,,,Dallas,Dry
672,2015-07-31,98,81,0.0,,,,,Dallas,Dry
673,2015-08-01,97,78,0.0,DALLAS (113),1.0,481783.0,2.0,Dallas,Dry
674,2015-08-02,99,77,0.0,DALLAS (113),1.0,481790.0,2.0,Dallas,Dry
675,2015-08-02,99,77,0.0,DALLAS (113),1.0,481791.0,1.0,Dallas,Dry
676,2015-08-03,101,77,0.0,,,,,Dallas,Dry
677,2015-08-04,99,79,0.0,,,,,Dallas,Dry
678,2015-08-05,103,82,0.0,,,,,Dallas,Dry
679,2015-08-06,103,83,0.0,DALLAS (113),1.0,481885.0,2.0,Dallas,Dry
680,2015-08-07,103,82,0.0,DALLAS (113),1.0,481817.0,2.0,Dallas,Dry
681,2015-08-08,103,81,0.0,,,,,Dallas,Dry
682,2015-08-09,106,80,0.0,DALLAS (113),1.0,481828.0,1.0,Dallas,Dry
683,2015-08-10,106,79,0.0,DALLAS (113),1.0,481862.0,2.0,Dallas,Dry
684,2015-08-10,106,79,0.0,DALLAS (113),1.0,481892.0,2.0,Dallas,Dry
685,2015-08-11,104,83,0.0,DALLAS (113),1.0,481893.0,1.0,Dallas,Dry
686,2015-08-12,99,79,0.0,,,,,Dallas,Dry
687,2015-08-13,98,76,0.0,,,,,Dallas,Dry
688,2015-08-14,97,78,0.0,DALLAS (113),1.0,481898.0,1.0,Dallas,Dry
689,2015-08-14,97,78,0.0,DALLAS (113),1.0,481921.0,2.0,Dallas,Dry
690,2015-08-15,96,76,0.0,DALLAS (113),1.0,481902.0,3.0,Dallas,Dry
691,2015-08-15,96,76,0.0,DALLAS (113),1.0,481903.0,1.0,Dallas,Dry
692,2015-08-16,98,74,0.0,,,,,Dallas,Dry
693,2015-08-17,98,76,0.0,,,,,Dallas,Dry
694,2015-08-18,99,80,0.0,,,,,Dallas,Dry
695,2015-08-19,91,68,0.06,,,,,Dallas,Moderate
696,2015-08-20,75,65,0.4,,,,,Dallas,Moderate
697,2015-08-21,93,71,0.0,,,,,Dallas,Dry
698,2015-08-22,97,76,0.0,,,,,Dallas,Dry
699,2015-08-23,98,79,0.0,DALLAS (113),1.0,481993.0,1.0,Dallas,Dry
700,2015-08-24,100,78,0.0,,,,,Dallas,Dry
701,2015-08-25,93,78,0.0,,,,,Dallas,Dry
702,2015-08-26,95,74,0.0,,,,,Dallas,Dry
703,2015-08-27,97,72,0.0,,,,,Dallas,Dry
704,2015-08-28,97,72,0.0,,,,,Dallas,Dry
705,2015-08-29,96,78,0.001,DALLAS (113),1.0,482010.0,1.0,Dallas,Light
706,2015-08-30,97,75,0.0,DALLAS (113),1.0,482014.0,1.0,Dallas,Dry
707,2015-08-31,95,74,0.0,DALLAS (113),1.0,482016.0,2.0,Dallas,Dry
708,2015-09-01,95,75,0.0,,,,,Dallas,Dry
709,2015-09-02,95,73,0.0,,,,,Dallas,Dry
710,2015-09-03,95,75,0.0,DALLAS (113),2.0,482037.0,1.0,Dallas,Dry
711,2015-09-04,96,78,0.0,DALLAS (113),1.0,482047.0,1.0,Dallas,Dry
712,2015-09-04,96,78,0.0,DALLAS (113),1.0,482048.0,2.0,Dallas,Dry
